id,code,nom,type,prix,pays,volume,tauxAlcool,cup,producteur,agentPromo,urlImage
13846081,271712,Knob Creek Cask Strength Rye Whiskey,Whiskey américain,118.75,États-Unis,750.0,60.0,80686016564,Beam Global Spirits and Wine Inc.,Beam Canada Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/05.png
12182981,210872,Knob Creek Kentucky Straight Rye Whiskey,Whiskey américain,46.75,États-Unis,750.0,50.0,80686016748,Jim Beam Brands Co,Beam Canada Inc.,https://www.saq.com/media/catalog/product/1/2/12182981-1_1580661013.png
326009,293492,Knob Creek Straight Bourbon,Whiskey américain,46.75,États-Unis,750.0,50.0,80686016755,Jim Beam Brands Co,Beam Canada Inc.,https://www.saq.com/media/catalog/product/3/2/326009-1_1580593815.png
13750361,268694,Knob Creek Straight Bourbon,Whiskey américain,26.3,États-Unis,375.0,50.0,80686016601,Jim Beam Brands Co,Beam Canada Inc.,https://www.saq.com/media/catalog/product/1/3/13750361-1_1578542113.png
14141411,284783,Knob Creek Twice Barreled Straight Rye,Whiskey américain,58.5,États-Unis,750.0,50.0,80686018179,Beam Global Spirits and Wine Inc.,Beam Canada Inc.,https://www.saq.com/media/catalog/product/1/4/14141411-1_1578552611.png
13500557,259043,Kofererhof Pinot Grigio Sudtirol Brixner Eisacktaler,Vin blanc,35.5,Italie,750.0,13.0,8033959940143,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14141103,149486,Kofererhof Pinot Grigio Sudtirol Brixner Eisacktaler,Vin blanc,36.75,Italie,750.0,13.0,4000141411037,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/4/14141103-1_1578552610.png
14141111,284744,Kofererhof Riesling Sudtirol Brixner Eisacktaler,Vin blanc,48.75,Italie,750.0,13.0,4000141411112,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13500565,259040,Kofererhof Riesling Sudtirol Brixner Eisacktaler,Vin blanc,47.0,Italie,750.0,13.0,4000135005655,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13194983,248648,Kofererhof Riesling Sudtirol Brixner Eisacktaler,Vin blanc,46.5,Italie,750.0,13.0,4000131949830,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/3/13194983-1_1581375943.png
12958013,240938,Kofererhof Riesling Sudtirol Brixner Eisacktaler,Vin blanc,49.0,Italie,750.0,13.0,8033959970140,Kofererhof,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/2/12958013-1_1578435014.png
14569791,321003,Konzelmann Chardonnay Unoaked Péninsule du Niagara,Vin blanc,16.65,Canada,750.0,12.0,624654000072,Konzelmann Estate Winery,Agence Bénédictus inc.,https://www.saq.com/media/catalog/product/1/4/14569791-1_1605711342.png
12998955,242501,Kooyong Farrago Chardonnay Mornington Peninsula,Vin blanc,56.0,Australie,750.0,14.0,4000129989558,Kooyong Wines,Le Maitre de Chai (GB),https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14399366,309896,Kopke Douro,Vin rouge,17.8,Portugal,750.0,13.0,5601194705587,Sogevinus - Fine Wines SA,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/1/4/14399366-1_1585159212.png
884213,301640,Kopke Tawny 30 ans,Tawny - 30 ans,99.0,Portugal,750.0,20.0,5601194700544,CN Kopke & Ca. Lda,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/8/8/884213-1_1580606723.png
14292745,290555,Kornell Florian Brigl Greif Lagrein,Vin rouge,25.6,Italie,750.0,13.0,8051764561056,Kornell di Florian Brigl,Agence du Château,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14292702,290552,Kornell Florian Brigl Gris Alto Adige,Vin blanc,26.25,Italie,750.0,13.0,8051764561018,Kornell di Florian Brigl,Agence du Château,https://www.saq.com/media/catalog/product/1/4/14292702-1_1605624027.png
14476755,315328,Kosta Browne Gap's Crown Vineyard Pinot Noir Sonoma Coast,Vin rouge,222.0,États-Unis,750.0,14.1,669576070420,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/catalog/product/1/4/14476755-1_1587566135.png
13309331,252593,Kosta Browne Pinot Noir Gap's Crown Vineyard,Vin rouge,203.25,États-Unis,750.0,14.5,4000133093319,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
12852075,237602,Kosta Browne Pinot Noir Gap's Crown Vineyard,Vin rouge,173.0,États-Unis,750.0,14.5,4000128520752,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13787316,269375,Kosta Browne Russian River Valley Pinot Noir,Vin rouge,151.75,États-Unis,750.0,14.6,4000137873160,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/catalog/product/1/3/13787316-1_1578542413.png
13309285,252584,Kosta Browne Russian River Valley Pinot Noir,Vin rouge,154.75,États-Unis,750.0,14.6,4000133092855,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13787341,269381,Kosta Browne Sonoma Coast Pinot Noir,Vin rouge,151.75,États-Unis,750.0,14.5,4000137873412,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/catalog/product/1/3/13787341-1_1578542414.png
13309314,252590,Kosta Browne Sonoma Coast Pinot Noir,Vin rouge,154.75,États-Unis,750.0,14.5,4000133093142,Kosta Browne,Amphora Vins Fins et Spiritueux,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
144584,291932,Kourtaki Kouros Patras,Vin blanc,13.7,Grèce,750.0,12.5,13791030149,Greek Wine Cellars D. Kourtakis S.A.,"Elixirs, Vins et Spiritueux Inc.",https://www.saq.com/media/catalog/product/1/4/144584-1_1584384679.png
11096714,173675,Kourtaki Mavrodaphné de Patras,Porto et vin fortifié,14.7,Grèce,750.0,15.0,13791040247,Greek Wine Cellars D. Kourtakis S.A.,"Elixirs, Vins et Spiritueux Inc.",https://www.saq.com/media/catalog/product/1/1/11096714-1_1604078137.png
13679374,265835,Koval Barreled Gin,Dry gin,64.75,États-Unis,500.0,47.0,850786006174,Koval,Connexion Oenophilia Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/05.png
14425991,314080,Koval Single Barrel Bourbon,Whiskey américain,100.0,États-Unis,750.0,47.5,850786006013,Koval,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/4/14425991-1_1584114311.png
14428665,314077,Koval Single Barrel Four Grain,Whiskey américain,100.0,États-Unis,750.0,47.5,850786006020,Koval,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/4/14428665-1_1587144628.png
14428817,313819,Koval Single Barrel Rye,Whiskey américain,99.75,États-Unis,750.0,40.0,850786006006,Koval,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/4/14428817-1_1594328129.png
13218586,249755,Koval Single Barrel Rye,Whiskey américain,67.25,États-Unis,500.0,40.0,850786006228,Koval,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/3/13218586-1_1578442520.png
13993321,279053,Koyle Cabernet Sauvignon Gran Reserva Alto Colchagua,Vin rouge,19.95,Chili,750.0,14.0,7804625900003,Vina Koyle S.A.,Vintrinsec (7909284 Canada inc.),https://www.saq.com/media/catalog/product/1/3/13993321-1_1578548121.png
10267711,151409,Kracher Cuvée beerenauslese,Vin de dessert,38.25,Autriche,375.0,11.0,9120017110019,Weingut Alois Kracher,Vins Philippe Dandurand Ltée,https://www.saq.com/media/wysiwyg/placeholder/category/11.png
13453404,257147,Kracher Noble Reserve Trockenbeerenausl,Vin blanc,37.0,Autriche,375.0,11.0,9120017112082,Weingut Alois Kracher,Vins Philippe Dandurand Ltée,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14449167,314989,Kranskop Pinot Noir Klaasvoogds,Vin rouge,22.95,Afrique du Sud,750.0,13.5,6009669300623,Kranskop Wines,Valmonti Inc.,https://www.saq.com/media/catalog/product/1/4/14449167-1_1603113024.png
14425851,314119,Kris Le coeur Terre Siciliane,Vin rouge,17.4,Italie,750.0,13.5,810022274408,Franz Haas,Noble Sélection,https://www.saq.com/media/catalog/product/1/4/14425851-1_1588617319.png
14015246,280052,Krohn Colheita,Tawny (colheita),34.75,Portugal,750.0,20.0,5601387062237,Krohn Port,Sylvestre Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/4/14015246-1_1578549015.png
226563,292694,Krug Brut,Champagne rosé,422.0,France,750.0,12.0,3258064008501,Krug SA,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/2/2/226563-1_1580592912.png
12336062,217469,Krug Brut,Champagne rosé,422.0,France,750.0,12.5,4000123360629,Krug SA,,https://www.saq.com/media/wysiwyg/placeholder/category/08.png
11552370,189959,Krug Brut,Champagne,462.0,France,750.0,12.0,3258064078405,Krug SA,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/1/1/11552370-1_1583155508.png
727453,298724,Krug Grande Cuvée Brut,Champagne,333.0,France,750.0,12.0,3258064092432,Krug SA,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/7/2/727453-1_1580604615.png
11901138,202394,Ktima Biblia Chora Assyrtico / Sauvignon,Vin blanc,21.25,Grèce,750.0,13.0,5200101710012,Ktima Biblia Chora SA,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/1/11901138-1_1580628924.png
14009348,279671,Ktima Biblia Chora Biblinos Pangée,Vin rosé,29.25,Grèce,750.0,13.0,5200101710630,Ktima Biblia Chora SA,Le Maitre de Chai (GB),https://www.saq.com/media/catalog/product/1/4/14009348-1_1578548717.png
14555533,322983,Ktima Ligas Roditis Pella,Vin blanc,30.75,Grèce,750.0,13.0,5203902114003,Ktima Ligas,Le Vin dans les Voiles Inc.,https://www.saq.com/media/catalog/product/1/4/14555533-1_1607367950.png
10701265,159938,Ktima Pavlidis Thema Sauvignon Blanc / Assyrtiko,Vin blanc,21.55,Grèce,750.0,13.5,5200104241018,Ktima Pavlidis,Divin Paradis Inc.,https://www.saq.com/media/catalog/product/1/0/10701265-1_1580599219.png
14209446,287381,Kuhlmann Platz Crémant d’Alsace Brut,Vin mousseux,21.65,France,750.0,12.5,3306999120758,Cave Vinicole de Hunawihr,Authentic Vins et Spiritueux inc,https://www.saq.com/media/wysiwyg/placeholder/category/08.png
10489743,155834,Kumala Merlot / Pinotage Western cape,Vin rouge,10.45,Afrique du Sud,750.0,14.0,5028267008800,Western Wimes Ltd,Les Sélections François Fréchette,https://www.saq.com/media/catalog/product/1/0/10489743-1_1580597410.png
12990275,242327,Kumeu River Chardonnay Maté's Vineyard,Vin blanc,73.5,Nouvelle-Zélande,750.0,14.0,9416504009097,Kumeu River Wines Ltd,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/2/12990275-1_1578435609.png
10281184,151991,Kumeu River Estate Chardonnay,Vin blanc,41.25,Nouvelle-Zélande,750.0,14.0,9416504004627,Kumeu River Wines Ltd,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/0/10281184-1_1580595610.png
12298422,215558,Kumeu River Hunting Hill Chardonnay,Vin blanc,65.25,Nouvelle-Zélande,750.0,14.0,9416504008038,Kumeu River Wines Ltd,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/2/12298422-1_1580662817.png
13565481,260762,Kumeu River Village Chardonnay,Vin blanc,22.5,Nouvelle-Zélande,750.0,13.5,9416504006126,Kumeu River Wines Ltd,Connexion Oenophilia Inc.,https://www.saq.com/media/catalog/product/1/3/13565481-1_1578537617.png
11607596,192005,Künstler Hochheimer Hölle Riesling Kabinett Trocken,Vin blanc,35.0,Allemagne,750.0,12.0,4018759130103,Weingut Künstler,Valmonti Inc.,https://www.saq.com/media/catalog/product/1/1/11607596-1_1580624131.png
14408171,313109,L de La Louvière Pessac-Léognan,Vin blanc,33.5,France,750.0,13.0,3338835916102,Vignobles André Lurton,Société de Vins Fins Ltée.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14191451,286331,L&C Poitout Bourgogne Vindemiola,Vin rouge,27.0,France,750.0,13.0,3770008538122,SAS L&C POITOUT,Sélections Oeno Inc,https://www.saq.com/media/catalog/product/1/4/14191451-1_1578553523.png
14191469,286334,L&C Poitout Petit Chablis Sycomore,Vin blanc,25.55,France,750.0,13.0,3770008538078,SAS L&C POITOUT,Sélections Oeno Inc,https://www.saq.com/media/catalog/product/1/4/14191469-1_1580352317.png
10924338,167621,L'Abeille de Fieuzal,Vin rouge,48.25,France,750.0,13.5,3760145420930,SA Château de Fieuzal,Sylvestre Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/0/10924338-1_1606338313.png
11947048,203924,L'Alchimiste Witbier,Bière ale,2.85,Canada,341.0,4.7,1805191003132,Micro-Brasserie L'ALCHIMISTE,,https://www.saq.com/media/catalog/product/1/1/11947048-1_1580629813.png
11947081,203933,L'Amoszus,Bière ale,7.9,Canada,750.0,7.0,681248800203,Belgh Brasse,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/1/11947081-1_1580629814.png
11947072,203930,L'Amoszus,Bière ale,7.9,Canada,750.0,5.0,681248800210,Belgh Brasse,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/1/11947072-1_1580629814.png
12519301,225902,L'Amoszus Double,Bière ale,7.9,Canada,750.0,8.0,681248700039,Belgh Brasse,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/2/12519301-1_1595278814.png
13236071,250475,L'Aventure Estate Cuvée,Vin rouge,159.0,États-Unis,750.0,15.9,829190162936,Stephan Vineyards,Noble Sélection,https://www.saq.com/media/catalog/product/1/3/13236071-1_1578443108.png
11359617,182288,L'Aventure Optimus,Vin rouge,88.5,États-Unis,750.0,15.3,829190191950,Stephan Vineyards,Noble Sélection,https://www.saq.com/media/catalog/product/1/1/11359617-1_1584641720.png
13500346,258977,L'École No 41 Apogee,Vin rouge,84.25,États-Unis,750.0,14.5,4000135003460,L'École N° 41,Noble Sélection,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
10707093,160328,L'École No 41 Columbia Valley Cabernet-Sauvignon,Vin rouge,49.0,États-Unis,750.0,14.5,721354890047,L'École N° 41,Noble Sélection,https://www.saq.com/media/catalog/product/1/0/10707093-1_1581375616.png
11416950,184844,L'École No 41 Columbia Valley Chenin Blanc,Vin blanc,27.2,États-Unis,750.0,13.5,721354890023,L'École N° 41,Noble Sélection,https://www.saq.com/media/catalog/product/1/1/11416950-1_1580617811.png
14092330,282680,L'École No 41 Ferguson Walla Walla Valley,Vin rouge,100.25,États-Unis,750.0,14.5,4000140923302,L'École N° 41,Noble Sélection,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14133875,284363,L'École No 41 Sémillon Columbia Valley,Vin blanc,25.3,États-Unis,750.0,14.5,721354900012,L'École N° 41,Noble Sélection,https://www.saq.com/media/catalog/product/1/4/14133875-1_1578552316.png
10709030,160400,L'École No 41 Syrah Columbia Valley,Vin rouge,41.25,États-Unis,750.0,15.0,721354200310,L'École N° 41,Noble Sélection,https://www.saq.com/media/catalog/product/1/0/10709030-1_1580666709.png
13234210,250307,L'Ecole No41 Frenchtown,Vin rouge,32.0,États-Unis,750.0,14.5,721354850034,L'École N° 41,Noble Sélection,https://www.saq.com/media/catalog/product/1/3/13234210-1_1578442821.png
14446601,314545,L'Écu Côtes du Rhône Nobis,Vin rouge,22.65,France,750.0,14.0,3496638440122,SARL ECU,Raisonnance Inc.,https://www.saq.com/media/catalog/product/1/4/14446601-1_1594925117.png
14497361,316334,L'Enclos de Ramage Haut-Médoc,Vin rouge,25.1,France,750.0,13.0,3353300002876,SCI du Château Ramage La Batisse,Agence de Représentation Vitis Inc.,https://www.saq.com/media/catalog/product/1/4/14497361-1_1595342426.png
13987967,278534,L'Enclos de Ramage Haut-Médoc,Vin rouge,28.75,France,750.0,13.5,3760193356267,Château Ramage La Bâtisse,Vinicolor-Les Vins Alexandre St-Pierre,https://www.saq.com/media/catalog/product/1/3/13987967-1_1578547812.png
13861774,272813,L'Esprit de Bel Air la Royère Blaye Côtes de Bordeaux,Vin rouge,24.4,France,750.0,14.0,3760134871828,Château Bel Air La Royere,Bon Jus Vins Choisis Inc.,https://www.saq.com/media/catalog/product/1/3/13861774-1_1605794130.png
14603275,322101,L'esquisse de la Tour Figeac Saint Emilion Grand Cru,Vin rouge,54.0,France,750.0,14.0,3760003530788,Vignoble Otto Rettenmaier,,https://www.saq.com/media/catalog/product/1/4/14603275-1_1607533536.png
10333036,153089,L'Extravagant de Doisy-Daëne,Sauternes,318.25,France,375.0,13.0,3258691215556,Pierre & Denis Dubourdieu EARL,Vins Philippe Dandurand Ltée,https://www.saq.com/media/wysiwyg/placeholder/category/11.png
13381818,255341,L'If Saint-Émilion,Vin rouge,289.25,France,750.0,13.0,3540437505565,Jacques Thienpont,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14565328,321237,L'Impression de Mauvesin Barton Moulis en Médoc,Vin rouge,21.15,France,750.0,13.0,3660327891513,Château Mauvesin-Barton,Noble Sélection,https://www.saq.com/media/catalog/product/1/4/14565328-1_1605625534.png
13359469,254051,L'Orangeraie Pinot Noir Pays d'Oc,Vin rouge,13.95,France,750.0,13.5,3454781519270,Vignoble de Lorgeril SARL,"Elixirs, Vins et Spiritueux Inc.",https://www.saq.com/media/catalog/product/1/3/13359469-1_1578534620.png
737924,299300,L'Oratoire de Chasse-Spleen,Vin rouge,39.75,France,750.0,13.5,3251091804566,SA du Château Chasse-Spleen,Charton Hobbs Inc,https://www.saq.com/media/catalog/product/7/3/737924-1_1580604922.png
396119,294095,L'Orléane,Liqueur de fruit,26.05,Canada,375.0,23.0,57496396117,Mondia Alliance,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/3/9/396119-1_1580600714.png
11096212,173582,L'Ostal Minervois Estibals,Vin rouge,20.2,France,750.0,15.0,3760082814212,L'Ostal Cazes,Vins Balthazard Inc.,https://www.saq.com/media/catalog/product/1/1/11096212-1_1580612718.png
13471362,257639,L'Union de vignerons de l'île de Beauté Corse Prestige Du President,Vin rouge,30.75,France,750.0,13.5,3268954603020,L'Union de vignerons de l'île de Beauté,Divin Paradis Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14543006,318315,L'Usine Pinot Noir Sta.Rita Hills,Vin rouge,80.0,États-Unis,750.0,14.1,85000028889,Orin Swift Cellars,Gallo Canada Ltée (E. & J.),https://www.saq.com/media/catalog/product/1/4/14543006-1_1604594733.png
14439292,314635,L. & R. Kox Amber,Vin blanc,50.25,Luxembourg,750.0,12.5,5450386174508,Domaine L. & R. KOX,Vintage & Associés Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
721340,298445,L.A. Cetto Cabernet-Sauvignon,Vin rouge,13.15,Mexique,750.0,14.0,7501053160053,Vinicola L.A. Cetto SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/7/2/721340-1_1580604612.png
429761,294440,L.A. Cetto Petite Sirah Valle de Guadalupe,Vin rouge,11.5,Mexique,750.0,13.5,7501053160060,Vinicola L.A. Cetto SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/4/2/429761-1_1606406168.png
10710559,160472,L.A. Cetto Private Reserve Chardonnay,Vin blanc,18.05,Mexique,750.0,13.5,7501053162125,Vinicola L.A. Cetto SA,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/0/10710559-1_1580599517.png
10390233,154544,L.A.Cetto Reserva Privada Nebbiolo,Vin rouge,20.5,Mexique,750.0,14.0,7501053160084,Vinicola de Tecate S de RL,Univins et spiritueux Inc,https://www.saq.com/media/catalog/product/1/0/10390233-1_1580596813.png
10887451,166715,La Bastide Blanche,Vin rouge,32.5,France,750.0,14.5,3760109893152,L. et M. Bronzo,Trinque Inc.,https://www.saq.com/media/catalog/product/1/0/10887451-1_1597347020.png
12664331,231353,La Belle Angèle Cabernet-Sauvignon,Vin rouge,10.8,France,750.0,13.0,3525490097264,Badet Clément et Cie SA,Vins Philippe Dandurand Ltée,https://www.saq.com/media/catalog/product/1/2/12664331-1_1578358824.png
14555285,320001,La Biancara Angiolino Maule Sassaia,Vin blanc,31.5,Italie,750.0,11.5,3683080424675,La Biancara,Labelle Bouteille inc,https://www.saq.com/media/catalog/product/1/4/14555285-1_1600969528.png
12846741,237428,La Biancara Masieri Bianco,Vin blanc,23.3,Italie,750.0,11.0,3683080130200,La Biancara,Labelle Bouteille inc,https://www.saq.com/media/catalog/product/1/2/12846741-1_1578411913.png
13837571,271280,La Biancara Pico,Vin blanc,42.5,Italie,750.0,13.0,3683080356723,La Biancara,Labelle Bouteille inc,https://www.saq.com/media/catalog/product/1/3/13837571-1_1594925116.png
14589506,322020,La Bienfaisance De Château Sanctus Saint-Émilion Grand Cru,Vin rouge,36.25,France,750.0,14.0,3500610143083,S.C.E.A. CHATEAU SANCTUS,Mark Anthony Brands Ltd,https://www.saq.com/media/catalog/product/1/4/14589506-1_1612800328.png
13425201,256517,La Bittt à Tibi Brassin Nomade Kristall Witte,Bière ale,10.91,Canada,2130.0,4.6,684746995433,Broue Alliance Inc.,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/3/13425201-1_1578535518.png
13425315,256523,La Bittt à Tibi Brassin Nomade Lager Blonde,Bière lager,10.91,Canada,2130.0,4.6,684746995440,Broue Alliance Inc.,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/3/13425315-1_1584452110.png
13425235,256520,La Bittt à Tibi Brassin Nomade Pale Ale,Bière ale,10.91,Canada,2130.0,5.5,684746995426,Broue Alliance Inc.,Sélect Vins Ltée.,https://www.saq.com/media/catalog/product/1/3/13425235-1_1583425833.png
14035247,280964,La Bonhomme Valencia,Vin rosé,15.85,Espagne,750.0,12.0,8437006989107,Nathalie Bonhomme,Importation Épicurienne Inc,https://www.saq.com/media/catalog/product/1/4/14035247-1_1578549911.png
11633639,193493,La Botija Tabernero,Pisco,36.25,Pérou,750.0,40.0,7750533001069,Bodegas y Vinedos Tabernero SA,Vins et Alcools du Pérou S.E.N.C.,https://www.saq.com/media/catalog/product/1/1/11633639-1_1580624725.png
14289124,290240,La Bruja de Rozas,Vin rouge,27.9,Espagne,750.0,14.5,4000142891241,Comando G S.L.,Vini-Vins Inc.,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
13183871,248123,La Cabane Chardonnay,Vin blanc,11.55,Italie,750.0,12.0,8032790768121,Podere Castorani SRL,Vins Philippe Dandurand Ltée,https://www.saq.com/media/catalog/product/1/3/13183871-1_1581315028.png
14203749,286895,La Callejuela Las Mercedes,Vin blanc,30.0,Espagne,750.0,12.0,8437004778147,Vina La Callejuela S.L.,Boires inc.,https://www.saq.com/media/catalog/product/1/4/14203749-1_1578553814.png
13676827,265712,La Callejuela Manzanilla Pasada BlanquitoJerez-Xérès-Sherry Y Manzanilla-Sanlúcar De Barrameda,Vin apéritif,35.5,Espagne,500.0,15.5,8437004778055,Vina La Callejuela S.L.,Boires inc.,https://www.saq.com/media/wysiwyg/placeholder/category/07.png
13571161,261143,La Cantina Dei Colli Ripani Linea Pharus Leo Ripanus,Vin rouge,25.45,Italie,750.0,14.0,8022802100087,la Cantina Dei Colli Ripani,Importations BMT Inc,https://www.saq.com/media/catalog/product/1/3/13571161-1_1578537915.png
13952941,277091,La Cantina Vallée d'Oka Pinot Noir,Vin rouge,24.95,Canada,750.0,12.2,827924036317,Vignoble de la Rivière du Chêne,La Céleste Levure inc.,https://www.saq.com/media/catalog/product/1/3/13952941-1_1578546911.png
13835648,271124,La Cantina Vallée d'Oka Rosé du Calvaire,Vin rosé,19.95,Canada,750.0,12.0,827924036324,Vignoble de la Rivière du Chêne,La Céleste Levure inc.,https://www.saq.com/media/catalog/product/1/3/13835648-1_1578543021.png
10327963,152948,La Capitana Cabernet-Sauvignon/Merlot Valle del Cachapoal,Vin rouge,18.45,Chili,750.0,13.5,605913012494,Vina La Rosa SA,Mosaiq Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/0/10327963-1_1580595919.png
10694190,159602,La Capitana Carmenère,Vin rouge,19.4,Chili,750.0,13.5,605913012357,Vina La Rosa SA,Mosaiq Vins et Spiritueux Inc.,https://www.saq.com/media/catalog/product/1/0/10694190-1_1580599212.png
12794178,235907,La Chablisienne Chablis Premier Cru Grande Cuvée,Vin blanc,30.1,France,750.0,12.5,3332418002626,La Chablisienne,LBV International Inc.,https://www.saq.com/media/catalog/product/1/2/12794178-1_1608809126.png
12449930,222671,La Chablisienne Château Grenouilles Chablis Grand Cru,Vin blanc,99.25,France,750.0,12.5,3332418003258,La Chablisienne,LBV International Inc.,https://www.saq.com/media/catalog/product/1/2/12449930-1_1580665223.png
13940069,276476,La Chablisienne La Sereine,Vin blanc,48.5,France,1500.0,13.5,3332418006914,La Chablisienne,LBV International Inc.,https://www.saq.com/media/catalog/product/1/3/13940069-1_1578546611.png
12637720,230060,La Chapelle d'Ausone,Vin rouge,280.0,France,750.0,13.0,4000126377204,J. Dubois-Challon & Htiers C. Vauthier,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
11852989,200177,La Chapelle d'Ausone,Vin rouge,280.0,France,750.0,13.0,3700188028984,J. Dubois-Challon & Htiers C. Vauthier,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
11629218,193340,La Chapelle d'Ausone,Vin rouge,349.0,France,750.0,13.0,3700188026294,J. Dubois-Challon & Htiers C. Vauthier,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
12383782,219818,La Chapelle d'Ausone Saint-Émilion,Vin rouge,573.0,France,1500.0,13.5,3475380049265,J. Dubois-Challon & Htiers C. Vauthier,,https://www.saq.com/media/wysiwyg/placeholder/category/06.png
14028119,280787,La Chapelle De La Mission Haut-Brion Pessac-Léognan,Vin rouge,197.0,France,750.0,13.5,3448821807779,Domaine Clarence Dillon SA,La Céleste Levure inc.,https://www.saq.com/media/catalog/product/1/4/14028119-1_1578549618.png
13031834,243935,La Chapelle de Lafon-Rochet,Vin rouge,50.0,France,750.0,13.0,3341210611684,Dubos Frères,Vins de Châteaux International Inc.,https://www.saq.com/media/catalog/product/1/3/13031834-1_1581312618.png
13809415,270113,La Chapelle de Pape Clément Pessac- Léognan,Vin rouge,52.25,France,750.0,13.5,3760020784997,Château Pape Clément SA,,https://www.saq.com/media/catalog/product/1/3/13809415-1_1578542716.png
231597,292736,La Chouffe,Bière ale,7.8,Belgique,750.0,8.0,5410769100098,Brasserie d'Achouffe SA,Société Commerciale Clément,https://www.saq.com/media/catalog/product/2/3/231597-1_1606768840.png
14551778,319446,La Chouffe Coffret Cadeau - 4x330ml + 1 verre,Bière ale,28.35,Belgique,1320.0,8.0,5410769800356,Duvel moortgat,Société Commerciale Clément,https://www.saq.com/media/catalog/product/1/4/14551778-1_1614362130.png
13913600,275135,La Ciarliana Rosso di Montepulciano,Vin rouge,22.75,Italie,750.0,14.5,8032749311637,Azienda Agricola La Ciarliana,Monvino Importation Inc.,https://www.saq.com/media/catalog/product/1/3/13913600-1_1580352023.png
10496812,155885,La Cidrerie du Village Folie de glace,Cidre de glace,23.75,Canada,375.0,10.0,772039003047,La Cidrerie du Village,,https://www.saq.com/media/catalog/product/1/0/10496812-1_1580597411.png
10233861,150506,La Cidrerie du Village Joie d'automne,Cidre mousseux,13.61,Canada,750.0,8.5,772039002040,La Cidrerie du Village,,https://www.saq.com/media/catalog/product/1/0/10233861-1_1580594709.png
